Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Kenya,KEN,2013,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,59.26041019
Kenya,KEN,2012,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,59.26041019
Kenya,KEN,2011,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,59.26041019
Kenya,KEN,2010,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,59.26041019
Kenya,KEN,2009,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,60.99500647
Kenya,KEN,2008,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,62.87988423
Kenya,KEN,2007,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,64.93545785
Kenya,KEN,2006,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,67.18601458
Kenya,KEN,2005,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,69.66067864
Kenya,KEN,2004,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,72.39467849
Kenya,KEN,2003,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,75.43103448
Kenya,KEN,2002,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,72.742838
Kenya,KEN,2001,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,69.30343053
Kenya,KEN,2000,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,64.74678239
Kenya,KEN,1999,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,66.23443686
Kenya,KEN,1998,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,67.63431181
Kenya,KEN,1997,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,68.95395377
Kenya,KEN,1996,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,70.20006835
Kenya,KEN,1995,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,71.37863415
Kenya,KEN,1994,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,72.49499871
Kenya,KEN,1993,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,73.55395963
Kenya,KEN,1992,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,74.55983347
Kenya,KEN,1991,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,75.51651462
Kenya,KEN,1990,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,76.42752562
Kenya,KEN,2025,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,31483983164.6968
Kenya,KEN,2024,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,27019610668.3482
Kenya,KEN,2023,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,23061311331.4392
Kenya,KEN,2022,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,24075706860.611
Kenya,KEN,2021,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,23561137205.7837
Kenya,KEN,2020,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,22851997890.4805
Kenya,KEN,2019,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,20940110008.2087
Kenya,KEN,2018,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,18730952788.5519
Kenya,KEN,2017,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,17140411123.6626
Kenya,KEN,2016,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,14988852351.7643
Kenya,KEN,2015,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,13652180891.463
Kenya,KEN,2014,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,12528968236.0411
Kenya,KEN,2013,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,11481095517.0228
Kenya,KEN,2012,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,10619344924.8702
Kenya,KEN,2011,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,8855851604.48446
Kenya,KEN,2010,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,7976749429.32978
Kenya,KEN,2009,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,6883532423.20819
Kenya,KEN,2008,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,7967410332.87893
Kenya,KEN,2007,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,6579126409.73534
Kenya,KEN,2006,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,5299314494.76279
Kenya,KEN,2005,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,4541367829.51143
Kenya,KEN,2004,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,4012413197.29506
Kenya,KEN,2003,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,3846027220.47
Kenya,KEN,2002,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,3399211638.39474
Kenya,KEN,2001,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,3616506986.10416
Kenya,KEN,2000,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,3649202784.79935
Kenya,KEN,1999,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,3706839513.34962
Kenya,KEN,1998,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,3910367802.11607
Kenya,KEN,1997,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,3632271570.84567
Kenya,KEN,1996,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,3311712167.69182
Kenya,KEN,1995,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,2383670971.67125
Kenya,KEN,1994,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,2009727464.88328
Kenya,KEN,1993,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1541939734.38507
Kenya,KEN,1992,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,2034325794.84147
Kenya,KEN,1991,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1982454150.29817
Kenya,KEN,1990,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,2170018399.05245
Kenya,KEN,1989,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,2150612272.21801
Kenya,KEN,1988,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,2133981326.52659
Kenya,KEN,1987,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,2165803720.95352
Kenya,KEN,1986,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,2083245253.12926
Kenya,KEN,1985,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1755002109.58819
Kenya,KEN,1984,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1827086748.0119
Kenya,KEN,1983,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1785912154.11437
Kenya,KEN,1982,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1863009936.0713
Kenya,KEN,1981,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1910583456.33235
Kenya,KEN,1980,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,2019086580.97161
Kenya,KEN,1979,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1881928894.17682
Kenya,KEN,1978,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1700601458.09827
Kenya,KEN,1977,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1663227033.5469
Kenya,KEN,1976,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1157957821.93329
Kenya,KEN,1975,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,983441399.40214
Kenya,KEN,1974,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,929571628.171349
Kenya,KEN,1973,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,799806804.327035
Kenya,KEN,1972,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,678774328.490269
Kenya,KEN,1971,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,500835799.66568
Kenya,KEN,1970,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,483755806.497677
Kenya,KEN,1969,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,450603819.758472
Kenya,KEN,1968,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,429071828.371269
Kenya,KEN,1967,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,414847834.060866
Kenya,KEN,1966,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,404179838.328065
Kenya,KEN,1965,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,323511870.595252
Kenya,KEN,1964,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,367863838.854464
Kenya,KEN,1963,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,356271857.491257
Kenya,KEN,1962,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,326185869.525652
Kenya,KEN,1961,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,270185891.925643
Kenya,KEN,1960,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,279691874.12325
Kenya,KEN,2025,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.1599874772131
Kenya,KEN,2024,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.4419960332165
Kenya,KEN,2023,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.4522060902205
Kenya,KEN,2022,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.0361920649933
Kenya,KEN,2021,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.4770750957252
Kenya,KEN,2020,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.7027261604451
Kenya,KEN,2019,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.8611638110686
Kenya,KEN,2018,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.314910419968
Kenya,KEN,2017,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.8936374065292
Kenya,KEN,2016,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.0345164328349
Kenya,KEN,2015,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.4696147780528
Kenya,KEN,2014,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.3478393393556
Kenya,KEN,2013,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.6165515854622
Kenya,KEN,2012,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.8297259329446
Kenya,KEN,2011,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.8947112249953
Kenya,KEN,2010,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.5677598863696
Kenya,KEN,2009,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.2549814662286
Kenya,KEN,2008,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.1963401579826
Kenya,KEN,2007,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.5866644602991
Kenya,KEN,2006,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.5196878049409
Kenya,KEN,2005,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.2362747002419
Kenya,KEN,2004,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.9290410875057
Kenya,KEN,2003,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.8044393708329
Kenya,KEN,2002,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.8539676039456
Kenya,KEN,2001,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.8492601112896
Kenya,KEN,2000,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,28.7217806412905
Kenya,KEN,1999,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,28.7440796130558
Kenya,KEN,1998,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.7449136009738
Kenya,KEN,1997,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.6939373994727
Kenya,KEN,1996,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.4925217805866
Kenya,KEN,1995,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.3496195621312
Kenya,KEN,1994,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,28.1153566812096
Kenya,KEN,1993,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.8080134088411
Kenya,KEN,1992,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.781287223819
Kenya,KEN,1991,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.3201481720275
Kenya,KEN,1990,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.3141333603755
Kenya,KEN,1989,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.9638119035868
Kenya,KEN,1988,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.5402040600799
Kenya,KEN,1987,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.1716538650978
Kenya,KEN,1986,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,28.7775774262261
Kenya,KEN,1985,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,28.6062318225284
Kenya,KEN,1984,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,29.5098977394204
Kenya,KEN,1983,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,29.8687559836265
Kenya,KEN,1982,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,28.9666010892868
Kenya,KEN,1981,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.8734520123839
Kenya,KEN,1980,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.7907613507416
Kenya,KEN,1979,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,30.1862501072869
Kenya,KEN,1978,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,32.0642230927976
Kenya,KEN,1977,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,37.0068283241034
Kenya,KEN,1976,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,33.3269159328564
Kenya,KEN,1975,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,30.1729756831286
Kenya,KEN,1974,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,31.2991420759876
Kenya,KEN,1973,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,31.8774962996698
Kenya,KEN,1972,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,32.2109354238639
Kenya,KEN,1971,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,28.1622949271027
Kenya,KEN,1970,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,30.16973422275
Kenya,KEN,1969,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,30.8975712777191
Kenya,KEN,1968,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,31.7057022262683
Kenya,KEN,1967,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,33.6574284416174
Kenya,KEN,1966,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,34.7078582943185
Kenya,KEN,1965,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,32.4186398481032
Kenya,KEN,1964,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,36.8320801767525
Kenya,KEN,1963,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,38.4498114224708
Kenya,KEN,1962,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,37.574194883491
Kenya,KEN,1961,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,34.073102243936
Kenya,KEN,1960,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,35.3474135345391
Kenya,KEN,2025,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,53.3552284914178
Kenya,KEN,2024,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,54.1023780170238
Kenya,KEN,2023,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,54.8020238091417
Kenya,KEN,2022,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,55.4998025231752
Kenya,KEN,2021,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,57.9591153884423
Kenya,KEN,2020,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,57.3891418715927
Kenya,KEN,2019,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,55.4784727546129
Kenya,KEN,2018,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,56.3779885559798
Kenya,KEN,2017,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,57.4897154533984
Kenya,KEN,2016,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,58.3102445716002
Kenya,KEN,2015,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,59.2323688710785
Kenya,KEN,2014,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,60.1496651425296
Kenya,KEN,2013,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,61.1626939074672
Kenya,KEN,2012,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,62.0224470798606
Kenya,KEN,2011,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,62.9432703888085
Kenya,KEN,2010,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,63.7065265680396
Kenya,KEN,2009,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,64.663128518386
Kenya,KEN,2008,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,65.1613851824464
Kenya,KEN,2007,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,65.6222991164524
Kenya,KEN,2006,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,66.5916444672188
Kenya,KEN,2005,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,67.5128708515765
Kenya,KEN,2004,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,68.3924211683571
Kenya,KEN,2003,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,69.1703789528356
Kenya,KEN,2002,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,69.8580714413501
Kenya,KEN,2001,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,70.428693732622
Kenya,KEN,2000,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,71.2329428686165
Kenya,KEN,1999,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,71.550232737113
Kenya,KEN,1998,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,71.7384463314828
Kenya,KEN,1997,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,72.0269809885458
Kenya,KEN,1996,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,72.1659313974201
Kenya,KEN,1995,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,72.4866000801833
Kenya,KEN,1994,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,72.7700296713515
Kenya,KEN,1993,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,72.9665514522206
Kenya,KEN,1992,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,72.9852362095343
Kenya,KEN,1991,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,72.9133581054733
Kenya,KEN,2025,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,39.1469941500391
Kenya,KEN,2024,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,39.8646067108036
Kenya,KEN,2023,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,40.4986844857385
Kenya,KEN,2022,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,41.1848736655561
Kenya,KEN,2021,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,45.4986581285859
Kenya,KEN,2020,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,45.8688325632892
Kenya,KEN,2019,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,44.6964958905342
Kenya,KEN,2018,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,45.0164690762493
Kenya,KEN,2017,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,45.5960920780776
Kenya,KEN,2016,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,45.8292435730277
Kenya,KEN,2015,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,46.1952365417141
Kenya,KEN,2014,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,46.5591756077748
Kenya,KEN,2013,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,47.0679277243726
Kenya,KEN,2012,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,47.387710348008
Kenya,KEN,2011,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,47.7861470701698
Kenya,KEN,2010,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,48.0437338971803
Kenya,KEN,2009,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,48.5606658534835
Kenya,KEN,2008,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,48.4975178867802
Kenya,KEN,2007,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,48.2366696938578
Kenya,KEN,2006,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,48.7177959921897
Kenya,KEN,2005,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,49.1743373552731
Kenya,KEN,2004,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,49.5639722779009
Kenya,KEN,2003,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,49.8484935058309
Kenya,KEN,2002,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,49.8690916243654
Kenya,KEN,2001,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,49.7345737701308
Kenya,KEN,2000,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,49.9102242358926
Kenya,KEN,1999,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,49.5967359632435
Kenya,KEN,1998,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,49.6650608508674
